id,text,coordinates,retweeted,retweet_count,user.followers_count,user.statuses_count,user.friend_count,user.location,user.time_zone,created_at,fname
881866739503464449,@SouthStaffsGP Lovely! I'll bet that brightened up your day! You must have appealed to her! 💞💖💗,,False,0,1724,40427,,Northumberland,,2017-07-03 13:26:29,stream3Jul.csv
881866798810898432,"Want to work in #London, England? View our latest opening: https://t.co/7cgDbPiqFp #BusinessMgmt #Job #Jobs #Hiring #CareerArc","{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,509,88,,London,Eastern Time (US & Canada),2017-07-03 13:26:43,stream3Jul.csv
881867013576024064,"If you're looking for work in #London, England, check out this #job: https://t.co/Dm70284thJ #Hiring","{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,751,159,,London,Eastern Time (US & Canada),2017-07-03 13:27:34,stream3Jul.csv
881867067288412162,"""...hiring a professional photographer could cost between £300 and £1,000 plus VAT""  What!!!? Nonsense!  #property https://t.co/3TMAMyqvJM",,False,0,35,72,,07732 904696,London,2017-07-03 13:27:47,stream3Jul.csv
881867093200601088,👨‍💻👩‍💻💻✏️📞☎️🖋️Fab opportunity for a PART-TIME ADMIN/ SECRETARY 👉https://t.co/NgF26ZhOP1👈 #Hiring #NewJobNewYou… https://t.co/wuoCf0SRuM,,False,0,4089,17531,,Godalming & London,Amsterdam,2017-07-03 13:27:53,stream3Jul.csv
881867267293818881,"Meet our incredible students &amp; staff who've had a major impact on the #LboroExperience

https://t.co/dCPfQocZWO https://t.co/CQicrSNhuL",,False,0,14292,9921,,"Loughborough, UK",London,2017-07-03 13:28:35,stream3Jul.csv
881867558084857857,"Meet our incredible students &amp; staff who've had a major impact on the #LboroExperience
https://t.co/dCPfQocZWO https://t.co/hW9aIXBhfg",,False,0,14292,9921,,"Loughborough, UK",London,2017-07-03 13:29:44,stream3Jul.csv
881867795587256320,"We're #hiring! Click to apply: Associate, Operations - Despatch - Late Shift - https://t.co/F1NgIQCRgy #Manufacturing #Horsham, England","{'coordinates': [-0.325858, 51.062883], 'type': 'Point'}",False,0,260,28,,London,Quito,2017-07-03 13:30:41,stream3Jul.csv
881868014609547264,"Want to work at Philips North America? We're #hiring in #Andover, England! Click for details: https://t.co/DsMFwnVdrk #Job #Jobs","{'coordinates': [-1.4919233, 51.2111975], 'type': 'Point'}",False,0,764,222,,Great Britain,Eastern Time (US & Canada),2017-07-03 13:31:33,stream3Jul.csv
881868110478934016,"Gwych Elan! @CFfICwmann am ennill 2il yng nghystadleuaeth SiaradCyhoeddus Cenedlaethol,Stafford-mwyafrif o farciau… https://t.co/tV3N5PQWoW",,False,0,704,1871,,Llanbedr Pont Steffan ,,2017-07-03 13:31:56,stream3Jul.csv
881868558489325568,Well done Elan! @CFfICwmann - 2nd in the National Public Speaking Competition in Stafford- also the highest marks a… https://t.co/ZRYbi75XiO,,False,0,704,1872,,Llanbedr Pont Steffan ,,2017-07-03 13:33:43,stream3Jul.csv
881868653188304898,@Tom_Lea7 @samiiestafford She called me fat on FB.,,False,0,1465,19383,,London,Amsterdam,2017-07-03 13:34:05,stream3Jul.csv
881868971011657728,@Tom_Lea7 @samiiestafford She knows she sinned,,False,0,1465,19387,,London,Amsterdam,2017-07-03 13:35:21,stream3Jul.csv
881869112749772800,@piersmorgan my daughter after training 2 be a nurse switched 2 health visiting as so understaffed in hospital - now leaving as pay so low,,False,0,0,69,,,,2017-07-03 13:35:55,stream3Jul.csv
881869497266692096,We're #hiring! Read about our latest #job opening here: Senior Business Analyst - https://t.co/5RlN7UIduX #IT #London #Veterans #CareerArc,"{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,559,68,,London,Eastern Time (US & Canada),2017-07-03 13:37:27,stream3Jul.csv
881869856408129536,"Can you recommend anyone for this #job in #Loughborough, England? https://t.co/NKYd5BJdEO #CustomerService #Hiring #CareerArc","{'coordinates': [-1.206166, 52.772099], 'type': 'Point'}",False,0,391,9,,"Birmingham, UK",Pacific Time (US & Canada),2017-07-03 13:38:52,stream3Jul.csv
881869915275370496,@UrbanMattMan I wouldn't be surprised if we end up hiring them😂 it's a hen do with 16 of us so anything could happen!!! X,,False,0,9921,33220,,"Nottingham, England",London,2017-07-03 13:39:06,stream3Jul.csv
881870251645747201,"See our latest #Basildon, England #job and click to apply: Senior Project Manager - https://t.co/cW24yn0e7h #ProjectMgmt #Hiring","{'coordinates': [0.416962, 51.5706868], 'type': 'Point'}",False,0,352,14,,London,Eastern Time (US & Canada),2017-07-03 13:40:27,stream3Jul.csv
881870735949647872,CAS-Hire Glasgow hiring out steady quantity of #portableairconditioninghire units for city centre offices and factories #coolingglasgow,,False,0,48,128,,,London,2017-07-03 13:42:22,stream3Jul.csv
881871399270445057,@Stephenjward78 @StaffsPolice @HMICgov Would be good to catch up!!,,False,0,88,1378,,"Pontypridd, Wales",London,2017-07-03 13:45:00,stream3Jul.csv
881871909725405185,Want to work at 24 Seven? We're #hiring in #London! Click for details: https://t.co/L92bHxBcd1 #Retail #Job #Jobs #CareerArc,"{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,414,44,,London,Eastern Time (US & Canada),2017-07-03 13:47:02,stream3Jul.csv
881872100440592385,What can you make using only the amazing value essentials in the picture ? #Stafford #WDYT #MakeItDontBuyIt https://t.co/9JK3IzLOKO,,False,0,266,511,,"Stafford, England, ST17 4SU",,2017-07-03 13:47:47,stream3Jul.csv
881872194002972672,"@VodafoneUK absolutely useless been waiting 10 days for a refund from a double payment took, fed up speaking with useless staff on other end",,False,0,13,210,,"London, England",,2017-07-03 13:48:10,stream3Jul.csv
881872208313729024,Interested in a #job in #Bracknell? This could be a great fit: https://t.co/j1Ccv94iMW #DellJobs #Sales #Hiring #CareerArc,"{'coordinates': [-0.75398, 51.41604], 'type': 'Point'}",False,0,544,117,,London,Eastern Time (US & Canada),2017-07-03 13:48:13,stream3Jul.csv
881872219923783680,Had an amazing time in Upper 6 at Ashgate Croft this morning. Pupils and staff made me so welcome #Chesterfield @ckjones0902,,False,0,617,9230,,"Sheffield, England",Pacific Time (US & Canada),2017-07-03 13:48:16,stream3Jul.csv
881872737731588096,Just delivered the new @StaffsLiving addition to @portvale  love 'the very spirit of Port Vale' #staffs #portvale… https://t.co/45qnHrR3h4,,False,0,1817,899,,Staffordshire,,2017-07-03 13:50:19,stream3Jul.csv
881872896636968961,@Tom_Lea7 @samiiestafford Put her in a care home.,,False,0,1465,19409,,London,Amsterdam,2017-07-03 13:50:57,stream3Jul.csv
881873709681782784,@Tom_Lea7 @samiiestafford Na it'll come out her brassing money,,False,0,1465,19410,,London,Amsterdam,2017-07-03 13:54:11,stream3Jul.csv
881873755248766977,"@samiiestafford @Tom_Lea7 Seeing as I'll be writing it, no.",,False,0,1465,19411,,London,Amsterdam,2017-07-03 13:54:22,stream3Jul.csv
881873926267310087,RU a Maintenance Technician looking for a move of company? We have 2 vacancies in Newcastle area.… https://t.co/OrKdrlcbqi,,False,0,192,637,,North East & Midlands UK,London,2017-07-03 13:55:03,stream3Jul.csv
881874113299718146,"@Tom_Lea7 @samiiestafford Tell every Yid you see, JT's at Spurs with Tom Lea.",,False,0,1465,19412,,London,Amsterdam,2017-07-03 13:55:47,stream3Jul.csv
881874345756430336,@Tom_Lea7 @samiiestafford I would so sing that.,,False,0,1465,19413,,London,Amsterdam,2017-07-03 13:56:43,stream3Jul.csv
881874404422103040,Once again leisure centre staff come up trumps.Thank you Neil(gym)&amp;reception at #braunstone leisure centre. Glasses &amp; phone found after loss,,False,0,38,805,,"England, United Kingdom",Pacific Time (US & Canada),2017-07-03 13:56:57,stream3Jul.csv
881874565617655808,Over staffed yesterday so got to go see @Sazclose 😊 https://t.co/nWqWxsCYG8,,False,0,108,2774,,,London,2017-07-03 13:57:35,stream3Jul.csv
881874572051714048,@NandosUK quick thank you to your staff at Bromborough. Great cust serv and were very attentive to my 5yr old. Esp Jenny!,,False,0,518,6109,,Wirral,London,2017-07-03 13:57:37,stream3Jul.csv
881874812964143104,@Tom_Lea7 @samiiestafford now we just need Sammie to adopt you,,False,0,1465,19416,,London,Amsterdam,2017-07-03 13:58:34,stream3Jul.csv
881874940378656768,👀Looking for a Carer in #Somerset Apply 👉https://t.co/hCZKCYwbeE👈 #Carer #Hiring #Recruitment #NewJobNewYou 😁e.jobs… https://t.co/RNC9Ibk3ld,,False,0,4089,17532,,Godalming & London,Amsterdam,2017-07-03 13:59:04,stream3Jul.csv
881875147162046464,@Tom_Lea7 @samiiestafford Tough.,,False,0,1465,19420,,London,Amsterdam,2017-07-03 13:59:54,stream3Jul.csv
881875281052676097,@THORPEPARK at derren brown - People are becoming quite aggressive to staff but they are remaining professional - they need security/support,,False,0,311,3526,,Essex,Dublin,2017-07-03 14:00:26,stream3Jul.csv
881875407611584512,"Well done, @SimmonsLLP! A top rated global employer by @stonewalluk for LGBT staff #diversity #quality https://t.co/7EN5pTzKi5",,False,0,222,1305,,"London, England",London,2017-07-03 14:00:56,stream3Jul.csv
881875870604038145,Lovely wkend with staff &amp; students from @OasisSouthBank Congrats to all bronze @DofE participants for passing your… https://t.co/nHB06kgZqs,,False,0,270,675,,United Kingdom,,2017-07-03 14:02:46,stream3Jul.csv
881875924542607360,"See our latest #London, England #job and click to apply: Product Manager - https://t.co/aw9lWglOU8 #Hiring #CareerArc","{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,751,159,,London,Eastern Time (US & Canada),2017-07-03 14:02:59,stream3Jul.csv
881876055258091522,Join the BMC Software team! See our latest #job opening here: https://t.co/3dULIo8E2i #Sales #Dublin #Hiring,"{'coordinates': [-6.2603097, 53.3498053], 'type': 'Point'}",False,0,454,26,,"Dublin, Ireland",Eastern Time (US & Canada),2017-07-03 14:03:30,stream3Jul.csv
881876151462895616,"Interested in a #job in #EastDean, England? This could be a great fit: https://t.co/LtCPXoDtaO #Nursing #Hiring #CareerArc","{'coordinates': [0.2116557, 50.7608676], 'type': 'Point'}",False,0,393,18,,Great Britain,Eastern Time (US & Canada),2017-07-03 14:03:53,stream3Jul.csv
881877618823503873,Great team photo from our staff day out on Saturday at @DoncasterRaces and they even won a few races too!… https://t.co/WmEcSZRggH,,False,0,1972,4541,,"Delph, Saddleworth",,2017-07-03 14:09:43,stream3Jul.csv
881877897451110400,@Hubstaff We would love to collaborate with you on #content. Please contact: aarti.seo@calibre-furniture.co.uk to discuss this further.,,False,0,3163,1920,,United Kingdom,,2017-07-03 14:10:49,stream3Jul.csv
881877994930831360,@heartofengland hiya.. we stayed on the children's assessment unit on Friday night and all staff was amazing and su… https://t.co/CaPCDMjCiX,,False,0,40,216,,,,2017-07-03 14:11:13,stream3Jul.csv
881878273227149312,@British_Airways your staff in the First Class Lounge at Toronto on Saturday night were amazing. Can't rate them high enough!,,False,0,912,4511,,"London, England",,2017-07-03 14:12:19,stream3Jul.csv
881878456564318208,@SentinelStaffs Relying on sign on money from a long lost former star seems pretty desperate to me.,,False,0,286,5509,,"Hertfordshire, England",London,2017-07-03 14:13:03,stream3Jul.csv
881878678983987201,"Can you recommend anyone for this #job in #London, England? https://t.co/SbLfSY7CzY #Sales #Hiring #CareerArc","{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,468,2158,,"Los Angeles, CA",Pacific Time (US & Canada),2017-07-03 14:13:56,stream3Jul.csv
881878816645410816,NHS staff are some of the nicest most genuine people I've ever met,,False,0,605,8764,,"South Wales, Swansea ",Casablanca,2017-07-03 14:14:29,stream3Jul.csv
881879479525810176,"Seamless transfer of staff &amp; services, bespoke psychometric profiling &amp; recruitment, innovative &amp; flexible operatio… https://t.co/a1NxukVrku",,False,0,8,3,,"Alton, Hampshire UK",Pacific Time (US & Canada),2017-07-03 14:17:07,stream3Jul.csv
881879536115212288,Want to work in #London? View our latest opening: https://t.co/WWCYWwTmq5 #InsideSales #SalesLife #BusinessMgmt #Job #Jobs #Hiring,"{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,520,319,,Global Offices,Pacific Time (US & Canada),2017-07-03 14:17:20,stream3Jul.csv
881879755871494144,"We're #hiring! Click to apply: Incident Manager - https://t.co/M2elZ8SxRj #IT #Basildon, England #Job #Jobs","{'coordinates': [0.416962, 51.5706868], 'type': 'Point'}",False,0,333,49,,London,Eastern Time (US & Canada),2017-07-03 14:18:12,stream3Jul.csv
881879765849919490,".@AbbotsfordScott had so much more to it than I expected, helped by very engaging staff. And it got a 9/10 rating f… https://t.co/KoHZcd81F3",,False,0,1737,4227,,Edinburgh / Dunfermline,Europe/London,2017-07-03 14:18:15,stream3Jul.csv
881880076215779328,"Bella is a blue staffy who is struggling in kennels. Please don't judge her on her breed, she's wonderful. Call us… https://t.co/sGon4zYCUU",,False,0,375,116,,"Newquay, England",,2017-07-03 14:19:29,stream3Jul.csv
881880081416769536,Thank you to all who attended our @LPTnhs Staff Network. Excited to have you all join in the conversation. Remember put your application in!,,False,0,874,6218,,"Leicester, England",,2017-07-03 14:19:30,stream3Jul.csv
881880276846202882,Know someone who uses a #directpayment 2 employ support staff &amp; think they R great at it? #nomination @skillsforcare https://t.co/4gKmsmmJUf,,False,0,4255,12292,,"Taunton, England",London,2017-07-03 14:20:17,stream3Jul.csv
881880418785533952,Want to work in #London? View our latest opening: https://t.co/7mBf1EsP1M #Finance #Accounting #Job #Jobs #Hiring #CareerArc,"{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,1755,1485,,Worldwide,Atlantic Time (Canada),2017-07-03 14:20:51,stream3Jul.csv
881880904376832002,We're #hiring! Read about our latest #job opening here: Reverse Logistics and Hygiene Operative - https://t.co/eRwMZ4TXtG #UKjobs,"{'coordinates': [-1.1066792, 51.2714701], 'type': 'Point'}",False,0,105,249,,"Rosemont, IL",Central Time (US & Canada),2017-07-03 14:22:46,stream3Jul.csv
881881198271877120,Are you the sole signatory for your business? Who will pay bills &amp; staff if you can't? Plan your business continuit… https://t.co/rQz1bW6TyQ,,False,0,106,123,,"Bangor, Northern Ireland",,2017-07-03 14:23:56,stream3Jul.csv
881881720898834433,"See our latest #Basildon, England #job and click to apply: Business Consultant - https://t.co/qmaiT4UBuW #Sales #Hiring","{'coordinates': [0.416962, 51.5706868], 'type': 'Point'}",False,0,543,117,,London,Eastern Time (US & Canada),2017-07-03 14:26:01,stream3Jul.csv
881882148877238272,@PennineAcuteNHS #1000voices session 3 #nmgh the small select band keeps growing as more staff wsnt to engage and b… https://t.co/vRT9O3uq2q,,False,0,115,2518,,Wigan,Europe/London,2017-07-03 14:27:43,stream3Jul.csv
881882385645752320,@skysportspaulg think our medical staff need looking at. Long history of injuries &amp; players having repeat problems #safc,,False,0,645,38335,,"Caithness, Highland",London,2017-07-03 14:28:39,stream3Jul.csv
881882531393613824,Lee Stafford Education has arrived at North Kent College. First day of the Level 2 Vada @NKCLeeStafford… https://t.co/nB9QadiJsc,,False,0,1044,2815,,"The Clocktower, Castle Road",,2017-07-03 14:29:14,stream3Jul.csv
881882727082991617,"Want to work at Philips North America? We're #hiring in #Glemsford, England! Click for details: https://t.co/Fyw1hVxtYm #Job #Jobs","{'coordinates': [0.6685219, 52.096553], 'type': 'Point'}",False,0,618,8,,"Cambridge, UK",Eastern Time (US & Canada),2017-07-03 14:30:01,stream3Jul.csv
881883229170651137,"Looking for an #internships ASAP?👍🕰️
Check out our vacancies expiring this week here👉https://t.co/7a5eVRAUd1… https://t.co/tRoTaz3EV5",,False,0,1809,3474,,"Manchester, United Kingdom",London,2017-07-03 14:32:01,stream3Jul.csv
881883245452955648,News from @ATL_AMiE event: @MarkW_AMiE tells leaders wellbeing of staff is paramount #ethicalleadership,,False,0,318,1166,,,Pacific Time (US & Canada),2017-07-03 14:32:04,stream3Jul.csv
881883315300515840,"Want to work at Mastercard? We're #hiring in #London, England! Click for details: https://t.co/0mVBKaJQE3 #BusinessMgmt #Job #Jobs","{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,509,87,,London,Eastern Time (US & Canada),2017-07-03 14:32:21,stream3Jul.csv
881883453284798465,See our latest England #job and click to apply: Assisted Living Care Assistant - NIGHT - https://t.co/nILd3tMVfh #Healthcare #Hiring,"{'coordinates': [-0.4807578, 51.6507385], 'type': 'Point'}",False,0,376,21,,London,Eastern Time (US & Canada),2017-07-03 14:32:54,stream3Jul.csv
881883578249994241,@OfficialOAFC According to the chron . Richie Wellens joining Sheridains backroom staff .. .,,False,0,2576,7472,,"Oldham, England",,2017-07-03 14:33:24,stream3Jul.csv
881884288559583232,Il y a 5 ans j'étais en vacances à Gruissant plage et piscine tt les jrs 😿,,False,0,747,39236,,"Nord-Pas-de-Calais, France",Pacific Time (US & Canada),2017-07-03 14:36:13,stream3Jul.csv
881884292250562561,Here is our foam minion. Tweet us the Minion and @DespicableMe things have you been making. #Stafford #WDYT https://t.co/H1wpyFkMJp,,False,0,266,512,,"Stafford, England, ST17 4SU",,2017-07-03 14:36:14,stream3Jul.csv
881884481984106500,Stans the man Tigers confirm backroom staff on Planet Formula 1 - https://t.co/LkfCQ9D29l,,False,0,38,806,,"England, United Kingdom",Pacific Time (US & Canada),2017-07-03 14:36:59,stream3Jul.csv
881884703011217408,"Want to work in #Andover, England? View our latest opening: https://t.co/aY5kbwrGaK #Job #Jobs #Hiring #CareerArc","{'coordinates': [-1.4919233, 51.2111975], 'type': 'Point'}",False,0,765,222,,Great Britain,Eastern Time (US & Canada),2017-07-03 14:37:52,stream3Jul.csv
881884821496225792,"Thank you to the staff @Specsavers Chelmsford, great service and great advice on which glasses to get.","{'coordinates': [0.4755516, 51.7311384], 'type': 'Point'}",False,0,1323,29665,,UK,Europe/London,2017-07-03 14:38:20,stream3Jul.csv
881884822267871232,We're #hiring! Click to apply: Services Solution Manager - United Kingdom - https://t.co/Y27XhF3quH #Winnersh #Job #Jobs,"{'coordinates': [-0.879365, 51.428089], 'type': 'Point'}",False,0,751,159,,London,Eastern Time (US & Canada),2017-07-03 14:38:20,stream3Jul.csv
881885416693092352,So why do Amb trusts make staff who want to develop jump through so many hoops to advance?!? Process is outdated an… https://t.co/7VtmiIdmhV,,False,0,179,3026,,Essex,,2017-07-03 14:40:42,stream3Jul.csv
881885672528781312,We're #hiring! Read about our latest #job opening here: Dementia Care Assistant - PT - https://t.co/rl7ln1w1GA #Healthcare #CareerArc,"{'coordinates': [0.2116557, 50.7608676], 'type': 'Point'}",False,0,469,45,,Great Britain,Eastern Time (US & Canada),2017-07-03 14:41:43,stream3Jul.csv
881885736533884928,"@NHSMillion Many thanks to  wonderful staff at Croydon University Hospital, taking care of my 97 year old dad with warmth and humour",,False,0,324,3205,,London UK,,2017-07-03 14:41:58,stream3Jul.csv
881886091825098757,@BigStaff @NathanKelly_ Real coffee drinkers don't need sugar !!!,,False,0,13528,11720,,Dublin,Casablanca,2017-07-03 14:43:23,stream3Jul.csv
881886241280667649,@Sandran1001 I have but I feel bad as we are so busy and short staffed.. plus Chris won't be happy,,False,0,37,1058,,,,2017-07-03 14:43:59,stream3Jul.csv
881886509187690498,Huge thank you to all staff @hifieldji @heathfld @paprimary who gave up time with their families to go to Anglesey. You are all invaluable!,,False,0,398,4342,,"Birmingham, England",,2017-07-03 14:45:03,stream3Jul.csv
881886718944837633,"Ma mère rentre de vacances avec un putaîn de cocard car elle a joué au toboggan ,elle s'est prit un coup de pieds elle a 44 ans quand même 😭",,False,0,618,2667,,boulogne-sur-mer,,2017-07-03 14:45:53,stream3Jul.csv
881886821294243843,"Find out about the latest vacancies, industry news and what the team has been up to in June in our monthly round up… https://t.co/SXQO7q8qAc",,False,0,936,1291,,London,,2017-07-03 14:46:17,stream3Jul.csv
881887019638632450,#Yo #Zara @ Stafford https://t.co/OevYFXNTrk,"{'coordinates': [-2.1, 52.8], 'type': 'Point'}",False,0,327,1501,,Stafford,Amsterdam,2017-07-03 14:47:04,stream3Jul.csv
881887028903849984,🚨HIRING🚨 - We're looking for a Creative Programmes Coordinator to join our team! Ready for a new challenge? Apply… https://t.co/yLxw4E0sl6,,False,0,2214,4978,,"Midlands, UK",London,2017-07-03 14:47:07,stream3Jul.csv
881887034717208576,We have a job vacancy for a flooring/ carpet fitter - please RT .. contact details on our website https://t.co/YCB0DT97Rl,,False,0,756,1753,,"Haddington, Scotland",Edinburgh,2017-07-03 14:47:08,stream3Jul.csv
881887177470349313,. @DPD_UK glad that your staff is lying,,False,0,1585,3230,,London,Amsterdam,2017-07-03 14:47:42,stream3Jul.csv
881887188488728576,Free bottle of champagne and cupcake for each! staff member for getting an outstanding ofsted report! 🤗 https://t.co/oxeBVcENzg,,False,0,1804,73665,,"Croydon, London",Amsterdam,2017-07-03 14:47:45,stream3Jul.csv
881887486116417537,Want to work in #ThamesDitton? View our latest opening: https://t.co/p14hLFcONH #CEBCareers #BusinessMgmt #Job #Jobs #Hiring,"{'coordinates': [-0.339189, 51.389686], 'type': 'Point'}",False,0,520,319,,Global Offices,Pacific Time (US & Canada),2017-07-03 14:48:56,stream3Jul.csv
881887522359574531,#Like #My #Hair #Again #Red @ Stafford https://t.co/KPZY9IPn5m,"{'coordinates': [-2.1, 52.8], 'type': 'Point'}",False,0,327,1502,,Stafford,Amsterdam,2017-07-03 14:49:04,stream3Jul.csv
881887640915759104,Time for the vets😀 #frenchbulldog #frenchie #staffordshirebullterrier #staffy #bullybreeds… https://t.co/TMvyK1L5L0,"{'coordinates': [-2.61667, 53.5333], 'type': 'Point'}",False,0,816,4668,,"Wigan,",Casablanca,2017-07-03 14:49:32,stream3Jul.csv
881888239820386304,"Really fucks me off when you are in a eating establishment, you order your food, sit down and then one of the staff says ""we ain't got it""",,False,0,15996,19094,,"Warrington, Cheshire, UK",,2017-07-03 14:51:55,stream3Jul.csv
881888947600855040,Job Vacancy  https://t.co/bSdDAUsuTG,"{'coordinates': [-2.1082996, 52.827544], 'type': 'Point'}",False,0,593,2749,,"Unit4.Tollgate,Staffs.ST16 3HS",Pacific Time (US & Canada),2017-07-03 14:54:44,stream3Jul.csv
881889284114059264,"Can I have a grand on Nadal to beat Milan at 66/1 on ?
Staff: No, sorry!
Ok, can you load a grand in machine please?
Staff: Of course I can",,False,0,962,1139,,"Portsmouth, England",,2017-07-03 14:56:04,stream3Jul.csv
881889994918420481,Can you recommend anyone for this #job in #London? https://t.co/ulJaIEZfd6 #IT #Hiring #CareerArc,"{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,559,68,,London,Eastern Time (US & Canada),2017-07-03 14:58:54,stream3Jul.csv
881890023548649473,"Want to work at Emerson Electric Co? We're #hiring in #Slough, England! Click for details: https://t.co/Nk5eQh3OQf #Manufacturing #Job","{'coordinates': [-0.5950406, 51.5105384], 'type': 'Point'}",False,0,1434,2283,,"St. Louis, MO USA",,2017-07-03 14:59:00,stream3Jul.csv
881890085293240320,@newlanarkwhs typically outstanding hospitality &amp; support from staff. So sorry my shoulder kept me back from a sunny walk to the Falls!,,False,0,2960,68609,,"Glasgow, Scotland",,2017-07-03 14:59:15,stream3Jul.csv
881890195091730433,Time for @thomashardye staff to undertake their #FAW assessment paper!  It's a sweaty room #nerves #firstaid #cpd… https://t.co/DtEflUyWkR,,False,0,1837,4694,,Dorset,,2017-07-03 14:59:41,stream3Jul.csv
881890326792859649,Schools &amp; Colleges need funding training &amp; support to help staff have courageous conversations with YP about all so… https://t.co/0QK0zTgvMB,,False,0,1047,16245,,"Cambridge, England",Casablanca,2017-07-03 15:00:13,stream3Jul.csv
881890393452707840,Can you recommend anyone for this #job in #London? https://t.co/8O0qBpv5Dm #Art #Hiring #CareerArc,"{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,581,3010,,"London, UK",Dublin,2017-07-03 15:00:29,stream3Jul.csv
881890653634015232,"@JuliaHB1 @loveyoutrump They can't all be Post-office 'counter-staff' and waiters/waitresses,surely @JuliaHB1",,False,0,837,8940,,Sussex,,2017-07-03 15:01:31,stream3Jul.csv
881890858097938432,"People make sure that life is impossible, it's not just the NHS, a lot is the managers and more management and staff working there #Nursing",,False,0,170,3734,,,London,2017-07-03 15:02:19,stream3Jul.csv
881891004260941824,Students - we have vacancies available now in #Knaresborough - earning average £300 per wk. Apply at… https://t.co/5NaTcUiB9j,,False,0,307,1115,,"Yorkshire, UK",London,2017-07-03 15:02:54,stream3Jul.csv
881891021482856448,Thank you to all students and staff. A truly awesome and memorable trip. Impeccable behaviour and entertainment all week. #Endofanera,,False,0,202,289,,,Paris,2017-07-03 15:02:58,stream3Jul.csv
881891252282707971,"Can you recommend anyone for this #job in #Basildon, England? https://t.co/AJTPgeagyu #Sales #Hiring","{'coordinates': [0.416962, 51.5706868], 'type': 'Point'}",False,0,543,117,,London,Eastern Time (US & Canada),2017-07-03 15:03:53,stream3Jul.csv
881891280401432576,"Staff party #beach @ Branksome, Dorset https://t.co/P6mlgijLHb","{'coordinates': [-1.915, 50.725], 'type': 'Point'}",False,0,53,4432,,"50.720247,-1.977991",London,2017-07-03 15:04:00,stream3Jul.csv
881891446848180224,I hope they gave all those poor ambulance staff buckets to be sick in after standing so close to #jeremyhunt… https://t.co/ATtlP37Egn,,False,0,65,3466,,,,2017-07-03 15:04:40,stream3Jul.csv
881892222559539200,An amazing dog follow if you can he's fab #dogsoftwitter #staffie #sheffieldissuper #ArmedForces https://t.co/g3ukPUHJv9,,False,0,355,279,,"Sheffield, England",,2017-07-03 15:07:45,stream3Jul.csv
881892813570400260,Can you recommend anyone for this #job in #London? https://t.co/3MciDAdpFR #Retail #Hiring #CareerArc,"{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,415,44,,London,Eastern Time (US & Canada),2017-07-03 15:10:06,stream3Jul.csv
881893095591247873,Are you looking for an exciting career in property? Then check out this Sales Valuer vacancy within our Canton bran… https://t.co/wtjUTmqw5m,,False,0,2506,2648,,Wales,London,2017-07-03 15:11:13,stream3Jul.csv
881893176708964352,"Join the TK Maxx team! See our latest #job opening here: https://t.co/KAUBVQhKpg #Retail #Colchester, England #Veterans #Hiring #CareerArc","{'coordinates': [0.891874, 51.895927], 'type': 'Point'}",False,0,482,665,,,Eastern Time (US & Canada),2017-07-03 15:11:32,stream3Jul.csv
881893262210064384,My Thirsty boy Snoopy #mansbestfriend #staffy #dogs #love #thirsty#dogslife https://t.co/vtQpDgWceA,,False,0,88,895,,"Borehamwood, England",,2017-07-03 15:11:53,stream3Jul.csv
881893609619955712,"Want to work in #London, England? View our latest opening: https://t.co/ugwLFIqjR2 #Job #Jobs #Hiring #CareerArc","{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,494,451,,,Eastern Time (US & Canada),2017-07-03 15:13:15,stream3Jul.csv
881893671284637696,#bellaandthebeach #staffylove #staffiesofinsta #staffordshirebullterrier #formby #formbybeach… https://t.co/iC5BNd3d5s,"{'coordinates': [-3.10146608, 53.55215433], 'type': 'Point'}",False,0,107,1072,,"Formby, England",London,2017-07-03 15:13:30,stream3Jul.csv
881893722966728704,"If you're looking for work in #London, check out this #job: https://t.co/f6zdFwRkp4 #Hiring #CareerArc","{'coordinates': [-0.1277583, 51.5073509], 'type': 'Point'}",False,0,750,159,,London,Eastern Time (US & Canada),2017-07-03 15:13:43,stream3Jul.csv
881894070481690624,"Join the Intertek team! See our latest #job opening here: https://t.co/s5yBaNIbD2 #QA #Essington, England #Hiring","{'coordinates': [-2.0583615, 52.6280458], 'type': 'Point'}",False,0,216,1,,"Birmingham, UK",Eastern Time (US & Canada),2017-07-03 15:15:05,stream3Jul.csv
